company_name,request_date,pickup_date,return_date,cancellation_date,is_cancelled,car_class,transmission,num_of_passengers,num_of_children,arrival_flight,total_price,day_of_week,is_holiday,is_bad_weather,events_count,events_avg_distance,events_avg_duration,encoded_car_company,month
rakuten,2017-04-25,2017-04-30,2017-05-04,NA,0,【ナビ・ETC付】コンパクトクラス,AT,3,1,NH775,40800,Sun,0,0,12,84409.30663138414,4.75,5469.394440615667,4
rakuten,2017-04-25,2017-04-27,2017-05-07,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,ANA1719,22500,Thu,0,0,2,55753.23951285891,4.5,5469.394440615667,4
rakuten,2017-04-26,2017-05-03,2017-05-05,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,JAL2001,25240,Wed,1,0,27,89759.22053673607,6.62962962962963,5469.394440615667,5
rakuten,2017-04-26,2017-04-29,2017-05-03,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,航空便利用なし,35400,Sat,1,0,44,65235.77015548971,30.681818181818183,5469.394440615667,4
rakuten,2017-04-26,2017-05-01,2017-05-04,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,jal523,27240,Mon,0,0,10,124148.13720352188,35.6,5469.394440615667,5
rakuten,2017-04-26,2017-05-04,2017-05-05,NA,0,【ナビ・ETC付】コンパクトクラス,AT,4,0,ADO101,17160,Thu,1,0,0,0,0,5469.394440615667,5
rakuten,2017-04-26,2017-04-30,2017-05-04,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,JAL3513,34320,Sun,0,0,12,84409.30663138414,4.75,5469.394440615667,4
rakuten,2017-04-26,2017-05-04,2017-05-06,NA,0,【ナビETC付】7～8人乗りワンボックス,AT,4,0,ANA701,43240,Thu,1,0,0,0,0,11164.653386454183,5
rakuten,2017-04-26,2017-07-19,2017-07-20,2017-05-01,1,【ナビ・ETC付】コンパクトクラス,AT,1,0,航空便利用なし,7360,Wed,0,0,8,50697.47469458328,2.25,5469.394440615667,7
rakuten,2017-04-26,2017-05-04,2017-05-06,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,航空便利用なし,25240,Thu,1,0,0,0,0,5469.394440615667,5
rakuten,2017-04-27,2017-06-15,2017-06-17,NA,0,ＨＶ-2,AT,2,0,sky791,16060,Thu,0,0,12,77054.995701728,6.833333333333333,7416.279069767442,6
rakuten,2017-04-27,2017-04-30,2017-05-03,NA,0,ＨＶ-2,AT,3,1,航空便利用なし,31480,Sun,0,0,12,84409.30663138414,4.75,7416.279069767442,4
rakuten,2017-04-27,2017-04-27,2017-04-28,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,ANA55,9660,Thu,0,0,2,55753.23951285891,4.5,5469.394440615667,4
rakuten,2017-04-27,2017-04-27,2017-04-30,NA,0,【ナビ・ETC付】コンパクトクラス,AT,3,0,GK121,14240,Thu,0,0,2,55753.23951285891,4.5,5469.394440615667,4
rakuten,2017-04-27,2017-05-17,2017-05-19,2017-05-01,1,【ナビ・ETC付】コンパクトクラス,AT,1,0,JW905,6500,Wed,0,0,4,60473.74833173893,1,5469.394440615667,5
rakuten,2017-04-27,2017-04-30,2017-05-07,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,MM107,56640,Sun,0,0,12,84409.30663138414,4.75,5469.394440615667,4
rakuten,2017-04-27,2017-05-18,2017-05-20,NA,0,【ナビ・ETC付】コンパクトクラス,AT,3,1,GK105,11360,Thu,0,0,1,135809.13299724966,1,5469.394440615667,5
rakuten,2017-04-27,2017-06-17,2017-06-18,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,航空便利用なし,4500,Sat,0,0,39,44569.12983952711,1.7692307692307692,5469.394440615667,6
rakuten,2017-04-27,2017-05-16,2017-05-17,2017-05-11,1,【ナビ・ETC付】コンパクトクラス,AT,1,0,ANA073,4080,Tue,0,0,8,90712.68058424389,3.25,5469.394440615667,5
rakuten,2017-04-27,2017-06-13,2017-06-21,NA,0,ＨＶ-2,AT,2,0,MM105,42760,Tue,0,0,7,113471.23367166214,1,7416.279069767442,6
rakuten,2017-04-27,2017-05-13,2017-05-15,NA,0,【ナビ・ETC付】コンパクトクラス,AT,3,1,ANA59,11240,Sat,0,0,19,75480.76497767099,2.736842105263158,5469.394440615667,5
rakuten,2017-04-27,2017-06-27,2017-06-28,NA,0,【ナビ・ETC付】コンパクトクラス,AT,3,1,JW905,6660,Tue,0,0,10,66227.854578468,1.2,5469.394440615667,6
rakuten,2017-04-27,2017-05-28,2017-06-01,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,peach,19200,Sun,0,0,15,35867.18828044932,4.933333333333334,5469.394440615667,5
rakuten,2017-04-27,2017-05-23,2017-05-25,2017-04-27,1,【ナビ・ETC付】コンパクトクラス,AT,2,0,ANA4813,15240,Tue,0,0,2,36063.11249369083,1,5469.394440615667,5
rakuten,2017-04-27,2017-05-23,2017-05-25,2017-04-27,1,【ナビETC付】7～8人乗りワンボックス,AT,6,0,ANA4813,20240,Tue,0,0,2,36063.11249369083,1,11164.653386454183,5
rakuten,2017-04-27,2017-05-23,2017-05-25,NA,0,【ナビETC付】7～8人乗りワンボックス,AT,6,0,ANA4813,20240,Tue,0,0,2,36063.11249369083,1,11164.653386454183,5
rakuten,2017-04-27,2017-05-23,2017-05-25,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,ANA4813,15240,Tue,0,0,2,36063.11249369083,1,5469.394440615667,5
rakuten,2017-04-28,2017-06-19,2017-06-23,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,SKY761,10500,Mon,0,0,4,32637.654040834233,1,5469.394440615667,6
rakuten,2017-04-28,2017-05-10,2017-05-11,2017-05-09,1,【ナビ・ETC付】コンパクトクラス,AT,1,0,ANA2155,4080,Wed,0,0,6,134667.66231613015,14.333333333333334,5469.394440615667,5
rakuten,2017-04-28,2017-04-30,2017-05-03,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,OZ174,27240,Sun,0,0,12,84409.30663138414,4.75,5469.394440615667,4
rakuten,2017-04-28,2017-04-30,2017-05-09,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,航空便利用なし,79800,Sun,0,0,12,84409.30663138414,4.75,5469.394440615667,4
rakuten,2017-04-28,2017-06-30,2017-07-02,2017-05-09,1,【ナビ・ETC付】コンパクトクラス,AT,1,0,JAL2830,9740,Fri,0,0,32,66629.59469810937,5.3125,5469.394440615667,6
rakuten,2017-04-28,2017-04-30,2017-05-04,NA,0,【ナビ・ETC付】コンパクトクラス,AT,3,0,MM103,39400,Sun,0,0,12,84409.30663138414,4.75,5469.394440615667,4
rakuten,2017-04-28,2017-06-16,2017-06-18,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,SKY767,8160,Fri,0,0,22,48881.94051209319,1.0454545454545454,5469.394440615667,6
rakuten,2017-04-28,2017-05-04,2017-05-07,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,JAL3103,35320,Thu,1,0,0,0,0,5469.394440615667,5
rakuten,2017-04-28,2017-05-05,2017-05-07,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,航空便利用なし,26740,Fri,1,0,12,88547.94691859242,7.666666666666667,5469.394440615667,5
rakuten,2017-04-28,2017-07-06,2017-07-08,NA,0,【ナビ・ETC付】軽乗用車クラス,AT,3,0,SKY713,7860,Thu,0,0,16,52915.670495815415,1.0625,4294.90514905149,7
rakuten,2017-04-28,2017-05-04,2017-05-06,NA,0,ＨＶ-2,AT,3,0,FDA211,34740,Thu,1,0,0,0,0,7416.279069767442,5
rakuten,2017-04-29,2017-06-17,2017-06-19,2017-04-29,1,【ナビ・ETC付】コンパクトクラス,AT,2,0,GK151,6500,Sat,0,0,39,44569.12983952711,1.7692307692307692,5469.394440615667,6
rakuten,2017-04-29,2017-05-20,2017-05-25,2017-05-20,1,【ナビ・ETC付】軽乗用車クラス,AT,2,0,TZ216,21600,Sat,0,0,16,48450.30311999487,1,4294.90514905149,5
rakuten,2017-04-29,2017-05-02,2017-05-04,NA,0,【ナビETC付】7～8人乗りワンボックス,AT,5,1,GK105,44860,Tue,0,0,3,31456.72056664784,10.666666666666666,11164.653386454183,5
rakuten,2017-04-29,2017-06-08,2017-06-11,NA,0,ＨＶ-2,AT,3,0,MM103,21280,Thu,0,0,3,137706.04891542703,7,7416.279069767442,6
rakuten,2017-04-29,2017-05-01,2017-05-05,NA,0,【ナビETC付】7～8人乗りワンボックス,AT,1,0,GK181,67400,Mon,0,0,10,124148.13720352188,35.6,11164.653386454183,5
rakuten,2017-04-30,2017-05-20,2017-05-22,2017-05-01,1,ＨＶ-2,AT,4,0,GK153,16860,Sat,0,0,16,48450.30311999487,1,7416.279069767442,5
rakuten,2017-05-01,2017-06-01,2017-06-05,NA,0,【ナビ・ETC付】コンパクトクラス,AT,4,0,ADO15,10500,Thu,0,0,9,74962.46362620148,86.44444444444444,5469.394440615667,6
rakuten,2017-05-01,2017-06-02,2017-06-04,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,JAL2901,9740,Fri,0,0,7,36719.57616882414,1.2857142857142858,5469.394440615667,6
rakuten,2017-05-01,2017-05-07,2017-05-08,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,航空便利用なし,6660,Sun,1,0,6,62309.87215459502,1,5469.394440615667,5
rakuten,2017-05-01,2017-07-21,2017-07-21,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,航空便利用なし,5120,Fri,0,0,22,90797.76415276468,12.5,5469.394440615667,7
rakuten,2017-05-01,2017-05-26,2017-05-28,NA,0,【ナビ・ETC付】コンパクトクラス,AT,3,1,ANA775,11860,Fri,0,0,7,59229.22937977908,1.4285714285714286,5469.394440615667,5
rakuten,2017-05-02,2017-07-14,2017-07-16,NA,0,【新車・ナビ・ETC付】SPクラス,AT,3,1,ADO019,19740,Fri,0,0,23,49972.39716074123,1.6956521739130435,5688.9157820240625,7
rakuten,2017-05-02,2017-06-02,2017-06-04,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,sky171,9740,Fri,0,0,7,36719.57616882414,1.2857142857142858,5469.394440615667,6
rakuten,2017-05-02,2017-05-19,2017-05-20,NA,0,【ナビETC付】7～8人乗りワンボックス,AT,4,0,航空便利用なし,6000,Fri,0,0,6,33554.174676093884,1.3333333333333333,11164.653386454183,5
rakuten,2017-05-02,2017-06-02,2017-06-06,NA,0,ＨＶ-2,AT,2,0,ANA4819,17800,Fri,0,0,7,36719.57616882414,1.2857142857142858,7416.279069767442,6
rakuten,2017-05-02,2017-05-03,2017-05-05,NA,0,【ナビETC付】7～8人乗りワンボックス,AT,5,0,MM103,43240,Wed,1,0,27,89759.22053673607,6.62962962962963,11164.653386454183,5
rakuten,2017-05-03,2017-06-01,2017-06-04,NA,0,ＨＶ-2,AT,5,0,sky761,19120,Thu,0,0,9,74962.46362620148,86.44444444444444,7416.279069767442,6
rakuten,2017-05-03,2017-05-11,2017-05-14,2017-05-03,1,【ナビ・ETC付】コンパクトクラス,AT,1,0,航空便利用なし,12240,Thu,0,0,4,79775.00928244572,1.5,5469.394440615667,5
rakuten,2017-05-03,2017-05-20,2017-05-21,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,ANA059,7360,Sat,0,0,16,48450.30311999487,1,5469.394440615667,5
rakuten,2017-05-03,2017-05-07,2017-05-09,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,MM101,6500,Sun,1,0,6,62309.87215459502,1,5469.394440615667,5
rakuten,2017-05-04,2017-05-17,2017-05-20,NA,0,【ナビETC付】7～8人乗りワンボックス,AT,7,0,MM105,26820,Wed,0,0,4,60473.74833173893,1,11164.653386454183,5
rakuten,2017-05-05,2017-05-24,2017-05-29,NA,0,【ナビETC付】7～8人乗りワンボックス,AT,4,0,HX696,36100,Wed,0,0,5,33585.22019772891,1,11164.653386454183,5
rakuten,2017-05-05,2017-07-20,2017-07-25,NA,0,【ナビ・ETC付】軽乗用車クラス,AT,2,0,sky773,19200,Thu,0,0,8,83502.93530662516,1,4294.90514905149,7
rakuten,2017-05-05,2017-07-06,2017-07-13,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,ANA1261,24000,Thu,0,0,16,52915.670495815415,1.0625,5469.394440615667,7
rakuten,2017-05-05,2017-06-22,2017-06-26,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,航空便利用なし,15900,Thu,0,0,15,88115.18495427574,4.733333333333333,5469.394440615667,6
rakuten,2017-05-06,2017-07-24,2017-07-28,2017-05-29,1,【ナビ・ETC付】コンパクトクラス,AT,2,0,SKY171,18900,Mon,0,0,7,34719.540516373505,4.142857142857143,5469.394440615667,7
rakuten,2017-05-06,2017-05-08,2017-05-10,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,GK111,8160,Mon,0,0,6,59883.63750493456,62,5469.394440615667,5
rakuten,2017-05-06,2017-09-22,2017-09-24,2017-05-07,1,【ナビ・ETC付】コンパクトクラス,AT,1,0,ana775,8640,Fri,0,0,16,44406.05435131986,1.0625,5469.394440615667,9
rakuten,2017-05-06,2017-06-19,2017-06-20,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,JW905,4500,Mon,0,0,4,32637.654040834233,1,5469.394440615667,6
rakuten,2017-05-07,2017-07-22,2017-07-23,2017-07-21,1,【ナビ・ETC付】コンパクトクラス,AT,1,0,JW905,7360,Sat,0,0,55,51152.03583568078,5.836363636363636,5469.394440615667,7
rakuten,2017-05-07,2017-06-22,2017-06-25,NA,0,【ナビETC付】7～8人乗りワンボックス,AT,7,0,JAL3515,24860,Thu,0,0,15,88115.18495427574,4.733333333333333,11164.653386454183,6
rakuten,2017-05-07,2017-05-13,2017-05-14,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,ANA053,7360,Sat,0,0,19,75480.76497767099,2.736842105263158,5469.394440615667,5
rakuten,2017-05-07,2017-05-16,2017-05-18,NA,0,【ナビETC付】7～8人乗りワンボックス,AT,5,0,ANA703,17000,Tue,0,0,8,90712.68058424389,3.25,11164.653386454183,5
rakuten,2017-05-08,2017-05-30,2017-06-06,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,CX580,27840,Tue,0,0,5,33596.06703381141,2,5469.394440615667,5
rakuten,2017-05-08,2017-05-18,2017-05-21,NA,0,【ナビ・ETC付】コンパクトクラス,AT,4,0,JAL517,12240,Thu,0,0,1,135809.13299724966,1,5469.394440615667,5
rakuten,2017-05-08,2017-06-17,2017-06-18,2017-05-15,1,【ナビETC付】7～8人乗りワンボックス,AT,5,1,SKY791,21240,Sat,0,0,39,44569.12983952711,1.7692307692307692,11164.653386454183,6
rakuten,2017-05-08,2017-05-23,2017-05-25,2017-05-14,1,【ナビ・ETC付】コンパクトクラス,AT,1,0,ANA1113,11360,Tue,0,0,2,36063.11249369083,1,5469.394440615667,5
rakuten,2017-05-08,2017-05-12,2017-05-13,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,ANA069,4500,Fri,0,0,5,35172.17112311407,1,5469.394440615667,5
rakuten,2017-05-09,2017-07-08,2017-07-10,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,ANA4833,10660,Sat,0,0,51,56823.096979421716,1.2745098039215685,5469.394440615667,7
rakuten,2017-05-09,2017-07-22,2017-07-26,NA,0,【ナビ・ETC付】コンパクトクラス,AT,4,0,SKY767,17820,Sat,0,0,55,51152.03583568078,5.836363636363636,5469.394440615667,7
rakuten,2017-05-09,2017-06-30,2017-07-02,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,JAL2830,9740,Fri,0,0,32,66629.59469810937,5.3125,5469.394440615667,6
rakuten,2017-05-09,2017-07-08,2017-07-10,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,4801,11740,Sat,0,0,51,56823.096979421716,1.2745098039215685,5469.394440615667,7
rakuten,2017-05-09,2017-06-01,2017-06-03,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,GK105,9740,Thu,0,0,9,74962.46362620148,86.44444444444444,5469.394440615667,6
rakuten,2017-05-10,2017-06-02,2017-06-05,2017-05-24,1,【ナビ・ETC付】コンパクトクラス,AT,1,0,GK115,14980,Fri,0,0,7,36719.57616882414,1.2857142857142858,5469.394440615667,6
rakuten,2017-05-10,2017-05-16,2017-05-17,NA,0,【ナビ・ETC付】コンパクトクラス,AT,3,0,GK105,6660,Tue,0,0,8,90712.68058424389,3.25,5469.394440615667,5
rakuten,2017-05-10,2017-06-12,2017-06-14,NA,0,【ナビ・ETC付】HVクラス,AT,2,0,GK105,13540,Mon,0,0,9,34501.63297438837,1,8586.279914529914,6
rakuten,2017-05-10,2017-05-12,2017-05-13,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,MM103,6660,Fri,0,0,5,35172.17112311407,1,5469.394440615667,5
rakuten,2017-05-10,2017-06-04,2017-06-05,NA,0,【ナビ・ETC付】コンパクトクラス,AT,4,0,GK109,6660,Sun,0,0,23,53084.923238270705,1.0434782608695652,5469.394440615667,6
rakuten,2017-05-10,2017-07-07,2017-07-09,2017-07-06,1,【ナビ・ETC付】コンパクトクラス,AT,1,0,ANA289,9000,Fri,0,0,25,53535.25657021126,5.12,5469.394440615667,7
rakuten,2017-05-11,2017-06-22,2017-06-29,2017-05-11,1,【ナビETC付】7～8人乗りワンボックス,AT,5,1,JL2505,61160,Thu,0,0,15,88115.18495427574,4.733333333333333,11164.653386454183,6
rakuten,2017-05-11,2017-06-24,2017-06-26,NA,0,【ナビ・ETC付】HVクラス,AT,4,0,航空便利用なし,13540,Sat,0,0,44,51217.5633320022,8.477272727272727,8586.279914529914,6
rakuten,2017-05-11,2017-05-18,2017-05-23,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,SKY703,22220,Thu,0,0,1,135809.13299724966,1,5469.394440615667,5
rakuten,2017-05-11,2017-05-20,2017-05-21,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,GK105,5200,Sat,0,0,16,48450.30311999487,1,5469.394440615667,5
rakuten,2017-05-11,2017-05-12,2017-05-13,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,GK153,4080,Fri,0,0,5,35172.17112311407,1,5469.394440615667,5
rakuten,2017-05-11,2017-07-03,2017-07-07,NA,0,【ナビ・ETC付】HVクラス,AT,2,0,JAL2005,22700,Mon,0,0,4,32890.99899838821,1,8586.279914529914,7
rakuten,2017-05-11,2017-06-23,2017-06-25,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,航空便利用なし,9000,Fri,0,0,26,39823.5256968478,1.1153846153846154,5469.394440615667,6
rakuten,2017-05-12,2017-05-27,2017-05-28,NA,0,【ナビ・ETC付】軽乗用車クラス,AT,4,1,JAL2822,5860,Sat,0,0,20,47907.701262951334,3.2,4294.90514905149,5
rakuten,2017-05-12,2017-06-30,2017-07-02,2017-05-22,1,【ナビ・ETC付】コンパクトクラス,AT,2,0,SKY171,6500,Fri,0,0,32,66629.59469810937,5.3125,5469.394440615667,6
rakuten,2017-05-12,2017-05-13,2017-05-13,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,JAL503,3500,Sat,0,0,19,75480.76497767099,2.736842105263158,5469.394440615667,5
rakuten,2017-05-12,2017-06-24,2017-06-25,NA,0,【ナビ・ETC付】軽乗用車クラス,AT,2,0,航空便利用なし,7560,Sat,0,0,44,51217.5633320022,8.477272727272727,4294.90514905149,6
rakuten,2017-05-13,2017-06-02,2017-06-04,NA,0,【ナビETC付】7～8人乗りワンボックス,AT,7,0,GK157,17120,Fri,0,0,7,36719.57616882414,1.2857142857142858,11164.653386454183,6
rakuten,2017-05-13,2017-07-18,2017-07-20,2017-07-17,1,【ナビ・ETC付】コンパクトクラス,AT,2,0,ANA55,8500,Tue,0,0,7,75344.54714893916,1,5469.394440615667,7
rakuten,2017-05-13,2017-05-15,2017-05-15,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,ANA053,4580,Mon,0,0,2,84061.5191395449,1,5469.394440615667,5
rakuten,2017-05-13,2017-07-09,2017-07-11,2017-06-07,1,【ナビ・ETC付】HVクラス,AT,4,0,SKY703,16660,Sun,0,0,29,49213.14568617749,3.8275862068965516,8586.279914529914,7
rakuten,2017-05-14,2017-05-28,2017-05-29,2017-05-20,1,【ナビ・ETC付】コンパクトクラス,AT,4,0,JAL,5200,Sun,0,0,15,35867.18828044932,4.933333333333334,5469.394440615667,5
rakuten,2017-05-14,2017-06-24,2017-06-26,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,GK109,9740,Sat,0,0,44,51217.5633320022,8.477272727272727,5469.394440615667,6
rakuten,2017-05-14,2017-05-21,2017-05-22,2017-05-19,1,【ナビ・ETC付】HVクラス,AT,3,0,JAL2001,8960,Sun,0,0,14,111051.3133351167,1,8586.279914529914,5
rakuten,2017-05-15,2017-07-21,2017-07-22,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,sky171,7360,Fri,0,0,22,90797.76415276468,12.5,5469.394440615667,7
rakuten,2017-05-15,2017-05-21,2017-05-22,NA,0,【ナビ・ETC付】軽乗用車クラス,AT,1,0,1694,3780,Sun,0,0,14,111051.3133351167,1,4294.90514905149,5
rakuten,2017-05-15,2017-07-10,2017-07-12,NA,0,【ナビ・ETC付】HVクラス,AT,2,0,ANA738,13540,Mon,0,0,6,34172.61936701662,1,8586.279914529914,7
rakuten,2017-05-15,2017-05-18,2017-05-21,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,ANA4819,12240,Thu,0,0,1,135809.13299724966,1,5469.394440615667,5
rakuten,2017-05-15,2017-06-16,2017-06-18,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,GK181,9740,Fri,0,0,22,48881.94051209319,1.0454545454545454,5469.394440615667,6
rakuten,2017-05-15,2017-05-16,2017-05-18,NA,0,【ナビ・ETC付】HVクラス,AT,2,0,GK111,13540,Tue,0,0,8,90712.68058424389,3.25,8586.279914529914,5
rakuten,2017-05-15,2017-05-27,2017-05-29,NA,0,【ナビETC付】7～8人乗りワンボックス,AT,6,0,SKY761,23060,Sat,0,0,20,47907.701262951334,3.2,11164.653386454183,5
rakuten,2017-05-15,2017-05-27,2017-05-30,NA,0,【ナビETC付】7～8人乗りワンボックス,AT,5,0,ADO011,30820,Sat,0,0,20,47907.701262951334,3.2,11164.653386454183,5
rakuten,2017-05-15,2017-06-04,2017-06-07,2017-05-15,1,【ナビ・ETC付】軽乗用車クラス,AT,3,0,ANA4711,15120,Sun,0,0,23,53084.923238270705,1.0434782608695652,4294.90514905149,6
rakuten,2017-05-16,2017-06-01,2017-06-02,NA,0,【ナビ・ETC付】HVクラス,AT,2,0,ANA987,6800,Thu,0,0,9,74962.46362620148,86.44444444444444,8586.279914529914,6
rakuten,2017-05-16,2017-06-13,2017-06-13,NA,0,【ナビ・ETC付】軽乗用車クラス,AT,2,0,ANA053,2700,Tue,0,0,7,113471.23367166214,1,4294.90514905149,6
rakuten,2017-05-16,2017-06-27,2017-06-29,NA,0,【ナビETC付】7～8人乗りワンボックス,AT,6,0,GK105,21440,Tue,0,0,10,66227.854578468,1.2,11164.653386454183,6
rakuten,2017-05-16,2017-05-18,2017-05-20,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,JAL507,9740,Thu,0,0,1,135809.13299724966,1,5469.394440615667,5
rakuten,2017-05-16,2017-05-17,2017-05-18,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,SKY171,6660,Wed,0,0,4,60473.74833173893,1,5469.394440615667,5
rakuten,2017-05-16,2017-08-07,2017-08-09,2017-05-17,1,【ナビ・ETC付】軽乗用車クラス,AT,2,0,ANA069,10440,Mon,0,0,17,77373.50191740226,1,4294.90514905149,8
rakuten,2017-05-16,2017-06-20,2017-06-22,NA,0,【ナビ・ETC付】HVクラス,AT,1,0,JAL3105,13540,Tue,0,0,7,60488.32612787468,1,8586.279914529914,6
rakuten,2017-05-16,2017-06-24,2017-06-25,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,航空便利用なし,6660,Sat,0,0,44,51217.5633320022,8.477272727272727,5469.394440615667,6
rakuten,2017-05-16,2017-05-24,2017-05-27,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,SKY171,8500,Wed,0,0,5,33585.22019772891,1,5469.394440615667,5
rakuten,2017-05-16,2017-06-02,2017-06-04,NA,0,【ナビ・ETC付】HVクラス,AT,2,0,GK151,13540,Fri,0,0,7,36719.57616882414,1.2857142857142858,8586.279914529914,6
rakuten,2017-05-17,2017-07-18,2017-07-19,2017-05-18,1,【ナビ・ETC付】コンパクトクラス,AT,2,0,JAL,7360,Tue,0,0,7,75344.54714893916,1,5469.394440615667,7
rakuten,2017-05-17,2017-06-11,2017-06-12,NA,0,【ナビ・ETC付】HVクラス,AT,2,0,GK151,8960,Sun,0,0,45,53373.021816371634,1,8586.279914529914,6
rakuten,2017-05-17,2017-05-18,2017-05-20,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,mm109,9740,Thu,0,0,1,135809.13299724966,1,5469.394440615667,5
rakuten,2017-05-17,2017-05-21,2017-05-28,NA,0,【ナビ・ETC付】コンパクトクラス,AT,3,1,JAL2005,43120,Sun,0,0,14,111051.3133351167,1,5469.394440615667,5
rakuten,2017-05-17,2017-05-26,2017-05-28,NA,0,【ナビETC付】7～8人乗りワンボックス,AT,3,0,JAL503,14740,Fri,0,0,7,59229.22937977908,1.4285714285714286,11164.653386454183,5
rakuten,2017-05-17,2017-06-28,2017-07-01,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,GK181,12820,Wed,0,0,14,81498.63190568413,1.0714285714285714,5469.394440615667,6
rakuten,2017-05-17,2017-05-18,2017-05-19,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,JAL3103,6660,Thu,0,0,1,135809.13299724966,1,5469.394440615667,5
rakuten,2017-05-17,2017-05-17,2017-05-18,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,ANA067,3540,Wed,0,0,4,60473.74833173893,1,5469.394440615667,5
rakuten,2017-05-17,2017-06-24,2017-06-27,NA,0,【ナビ・ETC付】HVクラス,AT,1,0,ANA4735,17040,Sat,0,0,44,51217.5633320022,8.477272727272727,8586.279914529914,6
rakuten,2017-05-17,2017-06-21,2017-06-25,NA,0,【ナビ・ETC付】コンパクトクラス,AT,3,0,ANA775,15900,Wed,0,0,16,92903.12192304735,1.0625,5469.394440615667,6
rakuten,2017-05-17,2017-05-18,2017-05-19,NA,0,【ナビ・ETC付】コンパクトクラス,AT,1,0,ANA055,10160,Thu,0,0,1,135809.13299724966,1,5469.394440615667,5
rakuten,2017-05-17,2017-05-18,2017-05-19,NA,0,【ナビ・ETC付】ミドルクラス,AT,2,0,航空便利用なし,9660,Thu,0,0,1,135809.13299724966,1,8718.22510822511,5
rakuten,2017-05-17,2017-06-30,2017-07-02,NA,0,【ナビETC付】7～8人乗りワンボックス,AT,4,0,JAL501,21440,Fri,0,0,32,66629.59469810937,5.3125,11164.653386454183,6
rakuten,2017-05-17,2017-07-06,2017-07-09,2017-05-30,1,【ナビ・ETC付】HVクラス,AT,2,0,航空便利用なし,13800,Thu,0,0,16,52915.670495815415,1.0625,8586.279914529914,7
rakuten,2017-05-17,2017-05-18,2017-05-20,NA,0,【ナビ・ETC付】コンパクトクラス,AT,2,0,ADO021,6500,Thu,0,0,1,135809.13299724966,1,5469.394440615667,5
rakuten,2017-05-17,2017-05-31,2017-06-02,NA,0,【ナビETC付】7～8人乗りワンボックス,AT,6,0,SKY761,20240,Wed,0,0,2,30987.122106884206,1,11164.653386454183,5
